Participant Identifier,Survey name,Destination name,Destination address,Destination latitude,Destination longitude,Created at,Emissions per km (kg CO2e),"Total distance (round trip, km)","Total emissions (round trip, kg CO2e)",Time spent total (s),Time spent in origin address (s),Time spent in means of transportation (s),Time spent in map (s),Time spent in additional questions,Number of itineraries,Itinerary Identifier,Itinerary index,Origin address,Origin latitude,Origin longitude,"Distance (single journey, km)",Means of transportation,Emission factor value,Emission factor authority,Emission factor source,Emission factor year,Emission factor region,Emission factor description,"Emissions (single journey, kg CO2e)",Automobile passengers,Automobile size,Automobile drive,Allocation
2713E696-532A-456A-BB62-6BE1FC530072,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:05:07.146Z,0.147,298.29,43.84922,14.54,9.46,17.5,5.06,0,1,7F1CC24F-76F0-42C2-B124-2422BE277D65,1,Nördlingen,48.851742,10.488585,149.15,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,21.92461,1,car,petrol,
C0E98495-0FD4-413C-A421-100AAE95F4A5,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:05:07.146Z,0.147,298.29,43.84922,14.54,9.46,17.5,5.06,0,1,512F1DF2-AFA2-4752-8E81-A628472E6F2C,1,Nördlingen,48.851742,10.488585,149.15,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,21.92461,1,car,petrol,
1BD2164E-A069-4F69-9364-D8DB29FF4C1E,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:05:47.188Z,0.147,1898.41,279.06627,21.17,15.9,9.49,5.47,0,1,A2689E2E-A46A-4609-B298-DAEA0A82B63C,1,Polen,52.223578,18.706502,949.2,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,139.53314,1,car,petrol,
D719DB2C-63A7-4FEC-AF9D-0AA4A310B742,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:05:47.188Z,0.147,1898.41,279.06627,21.17,15.9,9.49,5.47,0,1,97EB1074-7DD9-41A5-BAEF-65C20A2B6945,1,Polen,52.223578,18.706502,949.2,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,139.53314,1,car,petrol,
72097F52-D81D-4DF7-8E25-A61BD377B372,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:05:47.188Z,0.147,1898.41,279.06627,21.17,15.9,9.49,5.47,0,1,C8841ACB-EE1D-4120-953C-0229AD2F0670,1,Polen,52.223578,18.706502,949.2,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,139.53314,1,car,petrol,
969B35AA-1DC9-4AAA-A2DE-6A7FF1DE64A2,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:06.125Z,0.15102,2462.03,377.99504,13.82,7.2,64.45,3.06,4.13,1,4B72E014-0C0A-442C-B855-756B25B1FF4B,1,Bulgarien,42.668565,25.412718,1231.01,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,188.99752,,,,
7793839E-8101-435A-884B-4BDAFF978098,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:06.125Z,0.15102,2462.03,377.99504,13.82,7.2,64.45,3.06,4.13,1,DC921179-E893-4D30-98D4-F39B40F19499,1,Bulgarien,42.668565,25.412718,1231.01,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,188.99752,,,,I travelled here especially for this event.
18D27883-7E63-43DE-8F41-C9866B543848,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:43.585Z,0.03846,789.66,30.36802,48.21,13.13,32.93,34.68,0,2,3DA41752-8681-458E-B108-B99EB98795D1,1,Lorsch,49.651744,8.566845,377.2,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,13.86228,4,car,petrol,
18D27883-7E63-43DE-8F41-C9866B543848,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:43.585Z,0.03846,789.66,30.36802,48.21,13.13,32.93,34.68,0,2,9D6BE11A-610D-48B7-8314-68B060272555,2,"Frankfurter Ring, Frankfurter Ring",48.187259,11.567652,17.62,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.32172,,,,
B529D378-CC29-45B9-B50E-99D18821B917,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:43.585Z,0.03846,789.66,30.36802,48.21,13.13,32.93,34.68,0,2,93F1450A-BD28-4146-86B9-81D67EAB8778,1,Lorsch,49.651744,8.566845,377.2,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,13.86228,4,car,petrol,
B529D378-CC29-45B9-B50E-99D18821B917,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:43.585Z,0.03846,789.66,30.36802,48.21,13.13,32.93,34.68,0,2,7AF88627-E96E-4E64-A5D5-95E0A971F2DC,2,"Frankfurter Ring, Frankfurter Ring",48.187259,11.567652,17.62,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.32172,,,,
3067446A-C034-4F85-8612-4C3351704C3D,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:43.585Z,0.03846,789.66,30.36802,48.21,13.13,32.93,34.68,0,2,F7AB90F1-2777-441A-BA20-ACE07A0FEEBB,1,Lorsch,49.651744,8.566845,377.2,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,13.86228,4,car,petrol,
3067446A-C034-4F85-8612-4C3351704C3D,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:43.585Z,0.03846,789.66,30.36802,48.21,13.13,32.93,34.68,0,2,1CCEDAAB-E9C9-4930-BF48-0C20EECD7F6E,2,"Frankfurter Ring, Frankfurter Ring",48.187259,11.567652,17.62,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.32172,,,,
EE8C31D5-3DE0-4284-A999-FD193F242C69,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:43.585Z,0.03846,789.66,30.36802,48.21,13.13,32.93,34.68,0,2,7A85B608-8A99-4E65-8BFE-D25E1D98FBF9,1,Lorsch,49.651744,8.566845,377.2,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,13.86228,4,car,petrol,
EE8C31D5-3DE0-4284-A999-FD193F242C69,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:07:43.585Z,0.03846,789.66,30.36802,48.21,13.13,32.93,34.68,0,2,2DBA0B87-A90C-4A8F-BE44-C258104EB8C6,2,"Frankfurter Ring, Frankfurter Ring",48.187259,11.567652,17.62,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.32172,,,,
A4974E0D-B19E-4413-BA04-754C542B81BA,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:08:17.731Z,0.15102,5272.64,809.50877,16.77,6.86,10.62,3.34,7.35,1,3F20A6D1-2561-40DC-BEB8-AD18568CAA9F,1,Israel,32.074033,34.775366,2636.32,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,404.75439,,,,
8AACF021-2BAF-4881-9494-848DB1DA99BE,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:08:17.731Z,0.15102,5272.64,809.50877,16.77,6.86,10.62,3.34,7.35,1,D58F5A34-A5D5-442A-98A8-8DF87C409B9A,1,Israel,32.074033,34.775366,2636.32,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,404.75439,,,,
35478392-F056-4190-B84E-6E4541FAF424,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:08:17.731Z,0.15102,5272.64,809.50877,16.77,6.86,10.62,3.34,7.35,1,7A366DE5-B1EC-4E0F-99F4-87E9F1172F2D,1,Israel,32.074033,34.775366,2636.32,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,404.75439,,,,This event is one of several reasons for my journey.
EBB18051-4A36-43A2-91B8-34EE58C92246,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:08:18.679Z,0.075,16.91,1.2684,20.63,13.95,5.51,4.52,0,1,40D5FCCA-D071-4E0F-8570-83D1C7BF29BC,1,81739,48.085539,11.661845,8.46,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.6342,,,,
8F96B6E0-EBC4-4D84-B320-36B515168486,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:08:18.679Z,0.075,16.91,1.2684,20.63,13.95,5.51,4.52,0,1,9E6AA03A-1C9E-4B6A-88DC-E097389094EE,1,81739,48.085539,11.661845,8.46,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.6342,,,,
B8E4BAD0-98A7-49DC-9C35-590F0912C964,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:08:56.744Z,0,20.66,0,9.86,7.03,3.65,2.91,0,1,ECA1DC8F-C0DC-4238-B9DE-4FC24D6BB4BE,1,München,48.137988,11.575182,10.33,walking,0,Umweltbundesamt (UBA),https://en.wikipedia.org/wiki/Walking,2022,DE,Human power,0,,,,
213B4DCC-CA9E-40AA-A4E2-85FADAED2911,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:08:56.744Z,0,20.66,0,9.86,7.03,3.65,2.91,0,1,76D739C1-B416-43FD-A042-1DC974B59FEA,1,München,48.137988,11.575182,10.33,walking,0,Umweltbundesamt (UBA),https://en.wikipedia.org/wiki/Walking,2022,DE,Human power,0,,,,
73627E0C-E18C-433A-B2B7-E75689C032E3,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:08:56.744Z,0,20.66,0,9.86,7.03,3.65,2.91,0,1,E5ED0BBA-4518-4329-911A-3D28F2E8156E,1,München,48.137988,11.575182,10.33,walking,0,Umweltbundesamt (UBA),https://en.wikipedia.org/wiki/Walking,2022,DE,Human power,0,,,,
80E6A7D2-A21F-4D3A-96F1-76A525AA277F,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:09:23.790Z,0.075,19.98,1.4982,9.39,6.63,17.29,2.87,0,1,27F53C44-4881-47D9-8666-25B03B1662AD,1,München,48.137988,11.575182,9.99,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.7491,,,,
EB903BF1-E12C-4C76-AC26-236E718BFC8E,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:09:23.790Z,0.075,19.98,1.4982,9.39,6.63,17.29,2.87,0,1,2B943397-07FB-4C87-890B-BDA87214DF13,1,München,48.137988,11.575182,9.99,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.7491,,,,
C0C5FE39-C79F-4C12-9654-05AAF60B5E3F,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:10:19.620Z,0.15102,3971.44,609.7353,12.52,6.42,39.73,3.06,3.88,1,EC47C796-84D0-45F3-B404-25C311373E22,1,Finnland,64.017562,26.623533,1985.72,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,304.86765,,,,
DA79CF57-C330-4F88-9826-59F59646308B,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:10:19.620Z,0.15102,3971.44,609.7353,12.52,6.42,39.73,3.06,3.88,1,58ED8D4E-E42B-4340-8179-6CF143BB466F,1,Finnland,64.017562,26.623533,1985.72,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,304.86765,,,,I travelled here especially for this event.
C65FECD3-2D91-4B78-9F0D-D7473155AA48,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T14:10:40.394Z,0.11627,3571.3,421.77887,100.22,8.96,18.73,66.69,24.03,4,369D5305-DE6C-4136-9EFB-29F5BF6A1589,1,Helsinki,60.167928,24.952984,1304.97,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,200.35185,,,,This event is one of several reasons for my journey.
